query_dataset,query_frame_count,query_frame_path,dino_reference_dataset,dino_reference_frame_count,dino_position_error_m,temporal_reference_dataset,temporal_reference_frame_count,temporal_reference_frame_path,temporal_rank,temporal_dino_similarity,lg_match_count,lg_inlier_count,lg_inlier_ratio,temporal_position_error_m
v14,1979,data/processed/frames_v14_1fps/frame_000067.jpg,v12,4317,6.437942921335877,v12,4317,data/processed/frames_v12_1fps/frame_000145.jpg,1,0.9867146611213684,629,449,0.7138314785373608,6.437942921335877
v14,2009,data/processed/frames_v14_1fps/frame_000068.jpg,v12,4827,25.144177157775104,v12,4317,data/processed/frames_v12_1fps/frame_000145.jpg,3,0.9822827577590942,594,458,0.7710437710437711,6.406897238887569
v14,2039,data/processed/frames_v14_1fps/frame_000069.jpg,v12,4287,10.68614576904096,v12,4317,data/processed/frames_v12_1fps/frame_000145.jpg,2,0.9813580513000488,571,455,0.7968476357267951,6.207332744357061
v14,2069,data/processed/frames_v14_1fps/frame_000070.jpg,v12,4827,27.901371495103653,v12,4287,data/processed/frames_v12_1fps/frame_000144.jpg,3,0.976934552192688,527,418,0.793168880455408,9.28450750326476
v14,2099,data/processed/frames_v14_1fps/frame_000071.jpg,v12,4827,29.455319426748087,v12,4287,data/processed/frames_v12_1fps/frame_000144.jpg,3,0.9788245558738708,507,406,0.8007889546351085,8.233717760396747
v14,2129,data/processed/frames_v14_1fps/frame_000072.jpg,v12,4827,30.945213602175617,v12,4287,data/processed/frames_v12_1fps/frame_000144.jpg,5,0.9724034667015076,493,410,0.8316430020283976,7.329705161069793
v14,2159,data/processed/frames_v14_1fps/frame_000073.jpg,v12,4827,32.58986080490087,v12,4257,data/processed/frames_v12_1fps/frame_000143.jpg,3,0.971594512462616,434,341,0.7857142857142857,13.54025576054383
v14,2189,data/processed/frames_v14_1fps/frame_000074.jpg,v12,4827,34.22549083053718,v12,4257,data/processed/frames_v12_1fps/frame_000143.jpg,3,0.9631590247154236,420,318,0.7571428571428571,12.149481655205038
v14,2219,data/processed/frames_v14_1fps/frame_000075.jpg,v12,4827,35.81620559150266,v12,4257,data/processed/frames_v12_1fps/frame_000143.jpg,4,0.959623396396637,410,309,0.7536585365853659,10.765946062204574
v14,2249,data/processed/frames_v14_1fps/frame_000076.jpg,v12,4827,37.57098458888107,v12,4257,data/processed/frames_v12_1fps/frame_000143.jpg,5,0.9518580436706543,392,297,0.7576530612244898,9.532983901360225
v14,2279,data/processed/frames_v14_1fps/frame_000077.jpg,v12,4827,39.24375964469329,v12,4227,data/processed/frames_v12_1fps/frame_000142.jpg,2,0.9513853788375854,318,246,0.7735849056603774,16.558764325129996
v14,2309,data/processed/frames_v14_1fps/frame_000078.jpg,v12,4227,56.109953529612966,v13,19663,data/processed/frames_v13_1fps/frame_000657.jpg,5,0.9501110315322876,233,153,0.6566523605150214,32.50559939655173
v14,2339,data/processed/frames_v14_1fps/frame_000079.jpg,v13,19693,35.75567850514349,v13,14958,data/processed/frames_v13_1fps/frame_000500.jpg,4,0.9499067068099976,215,118,0.5488372093023256,5.612252407997719
v14,2369,data/processed/frames_v14_1fps/frame_000080.jpg,v12,6265,76.88767735713604,v11,1726,data/processed/frames_v11_1fps/frame_000034.jpg,4,0.9394081830978394,316,189,0.5981012658227848,31.909646222354432
v14,2399,data/processed/frames_v14_1fps/frame_000081.jpg,v11,1396,25.57100792524098,v11,1396,data/processed/frames_v11_1fps/frame_000023.jpg,1,0.971388578414917,526,403,0.7661596958174905,25.57100792524098
v14,2429,data/processed/frames_v14_1fps/frame_000082.jpg,v11,1306,25.238930402059484,v11,1366,data/processed/frames_v11_1fps/frame_000022.jpg,4,0.9643520712852478,514,401,0.7801556420233463,24.722992494350123
v14,2459,data/processed/frames_v14_1fps/frame_000083.jpg,v11,1396,23.10571274989533,v11,1396,data/processed/frames_v11_1fps/frame_000023.jpg,1,0.9701012372970581,504,420,0.8333333333333334,23.10571274989533
v14,2489,data/processed/frames_v14_1fps/frame_000084.jpg,v11,1247,22.721048774992887,v11,1396,data/processed/frames_v11_1fps/frame_000023.jpg,4,0.9623525738716125,510,426,0.8352941176470589,21.892492046646833
v14,2519,data/processed/frames_v14_1fps/frame_000085.jpg,v11,1247,21.190972585405397,v11,1396,data/processed/frames_v11_1fps/frame_000023.jpg,5,0.9557547569274902,496,410,0.8266129032258065,20.810644976402667
v14,2549,data/processed/frames_v14_1fps/frame_000086.jpg,v11,1247,19.69438131382739,v11,1306,data/processed/frames_v11_1fps/frame_000020.jpg,3,0.9592055082321167,502,408,0.8127490039840638,19.584652791477716
v14,2579,data/processed/frames_v14_1fps/frame_000087.jpg,v11,1247,18.20280907883041,v11,1306,data/processed/frames_v11_1fps/frame_000020.jpg,5,0.9515914916992188,489,405,0.8282208588957055,18.256461702826584
v14,2609,data/processed/frames_v14_1fps/frame_000088.jpg,v11,1187,17.811208752642585,v11,1247,data/processed/frames_v11_1fps/frame_000018.jpg,2,0.9468878507614136,453,355,0.7836644591611479,16.792406190302295
v14,2639,data/processed/frames_v14_1fps/frame_000089.jpg,v11,1187,36.09681429064651,v11,1217,data/processed/frames_v11_1fps/frame_000017.jpg,3,0.9270400404930115,416,308,0.7403846153846154,37.917360428109866
v14,2669,data/processed/frames_v14_1fps/frame_000090.jpg,v11,1187,36.0551966681102,v11,1187,data/processed/frames_v11_1fps/frame_000016.jpg,1,0.9473151564598083,365,263,0.7205479452054795,36.0551966681102
v14,2699,data/processed/frames_v14_1fps/frame_000091.jpg,v11,1157,33.451828194018525,v11,1127,data/processed/frames_v11_1fps/frame_000014.jpg,3,0.9299226999282837,364,249,0.6840659340659341,31.722117405160688
v14,2729,data/processed/frames_v14_1fps/frame_000092.jpg,v11,1097,28.839751515434138,v11,1127,data/processed/frames_v11_1fps/frame_000014.jpg,3,0.9125186800956726,348,243,0.6982758620689655,30.528897183813225
v14,2759,data/processed/frames_v14_1fps/frame_000093.jpg,v11,1037,24.089497193651457,v11,1097,data/processed/frames_v11_1fps/frame_000013.jpg,3,0.8805235624313354,325,248,0.7630769230769231,27.029451654598812
v14,2789,data/processed/frames_v14_1fps/frame_000094.jpg,v11,1037,22.366925807931143,v11,1067,data/processed/frames_v11_1fps/frame_000012.jpg,5,0.8475933074951172,312,246,0.7884615384615384,23.900036725502012
v14,2818,data/processed/frames_v14_1fps/frame_000095.jpg,v11,1007,12.900258960506688,v11,1037,data/processed/frames_v11_1fps/frame_000011.jpg,4,0.8213620185852051,299,221,0.7391304347826086,12.975851294592394
v14,2848,data/processed/frames_v14_1fps/frame_000096.jpg,v11,947,13.111869701609907,v11,1007,data/processed/frames_v11_1fps/frame_000010.jpg,3,0.784095287322998,251,179,0.7131474103585658,12.70227430262561
v14,2878,data/processed/frames_v14_1fps/frame_000097.jpg,v11,947,11.91506474664159,v11,977,data/processed/frames_v11_1fps/frame_000009.jpg,2,0.7575479745864868,221,153,0.6923076923076923,11.676816275104583
v14,2908,data/processed/frames_v14_1fps/frame_000098.jpg,v11,947,12.319984745880447,v11,1007,data/processed/frames_v11_1fps/frame_000010.jpg,4,0.7860325574874878,221,152,0.6877828054298643,15.214161450526598
v14,2938,data/processed/frames_v14_1fps/frame_000099.jpg,v11,947,14.79917580377964,v11,1007,data/processed/frames_v11_1fps/frame_000010.jpg,5,0.8736750483512878,346,178,0.5144508670520231,17.848113431098117
v14,2968,data/processed/frames_v14_1fps/frame_000100.jpg,v11,947,16.82835152905063,v11,1007,data/processed/frames_v11_1fps/frame_000010.jpg,5,0.886612594127655,375,204,0.544,19.92938340219184
v14,2998,data/processed/frames_v14_1fps/frame_000101.jpg,v11,887,12.886670321080018,v11,947,data/processed/frames_v11_1fps/frame_000008.jpg,4,0.9000279903411865,352,156,0.4431818181818182,15.884647163073918
v14,3028,data/processed/frames_v14_1fps/frame_000102.jpg,v11,887,11.01297508988271,v11,917,data/processed/frames_v11_1fps/frame_000007.jpg,2,0.9065876603126526,290,119,0.4103448275862069,12.524498298946487
v14,3058,data/processed/frames_v14_1fps/frame_000103.jpg,v11,887,9.43148461380903,v11,887,data/processed/frames_v11_1fps/frame_000006.jpg,1,0.9082101583480835,282,114,0.40425531914893614,9.43148461380903
v14,3088,data/processed/frames_v14_1fps/frame_000104.jpg,v11,887,9.369463121515961,v11,887,data/processed/frames_v11_1fps/frame_000006.jpg,1,0.9114241600036621,309,119,0.3851132686084142,9.369463121515961
v14,3118,data/processed/frames_v14_1fps/frame_000105.jpg,v12,7374,4.310902379737988,v11,827,data/processed/frames_v11_1fps/frame_000004.jpg,2,0.9204446077346802,352,107,0.3039772727272727,6.529330884723
v14,3148,data/processed/frames_v14_1fps/frame_000106.jpg,v11,797,5.063441355999433,v11,827,data/processed/frames_v11_1fps/frame_000004.jpg,3,0.9096066355705261,311,115,0.36977491961414793,5.056322494227629
v14,3178,data/processed/frames_v14_1fps/frame_000107.jpg,v11,737,4.6160191006881615,v11,827,data/processed/frames_v11_1fps/frame_000004.jpg,4,0.9026474952697754,268,111,0.4141791044776119,4.431817046527507
v14,3208,data/processed/frames_v14_1fps/frame_000108.jpg,v11,737,5.254409527810639,v11,797,data/processed/frames_v11_1fps/frame_000003.jpg,2,0.9236683249473572,322,131,0.40683229813664595,5.0907271560174685
v14,3238,data/processed/frames_v14_1fps/frame_000109.jpg,v11,737,5.8633184772681055,v11,827,data/processed/frames_v11_1fps/frame_000004.jpg,5,0.9126355648040771,297,166,0.5589225589225589,5.700620580446685
v14,3268,data/processed/frames_v14_1fps/frame_000110.jpg,v11,737,5.822859152875642,v12,7344,data/processed/frames_v12_1fps/frame_000246.jpg,2,0.8963306546211243,357,153,0.42857142857142855,4.44728941175516
v14,3298,data/processed/frames_v14_1fps/frame_000111.jpg,v12,7614,1.9943193860046242,v11,737,data/processed/frames_v11_1fps/frame_000001.jpg,2,0.8548676371574402,149,57,0.3825503355704698,4.683304010832079
v14,3328,data/processed/frames_v14_1fps/frame_000112.jpg,v12,7644,2.383844623108579,v12,7644,data/processed/frames_v12_1fps/frame_000256.jpg,1,0.8682841658592224,127,49,0.3858267716535433,2.383844623108579
v14,3358,data/processed/frames_v14_1fps/frame_000113.jpg,v12,7644,2.5937177385805787,v12,7644,data/processed/frames_v12_1fps/frame_000256.jpg,1,0.8760868906974792,130,46,0.35384615384615387,2.5937177385805787
v14,3388,data/processed/frames_v14_1fps/frame_000114.jpg,v12,7674,3.002026652400607,v12,7644,data/processed/frames_v12_1fps/frame_000256.jpg,2,0.8425519466400146,87,30,0.3448275862068966,2.935649717766407
v14,3418,data/processed/frames_v14_1fps/frame_000115.jpg,v12,7674,3.166234546954557,v12,7644,data/processed/frames_v12_1fps/frame_000256.jpg,2,0.8501942157745361,84,31,0.36904761904761907,3.0964977327856187
