max_rank,min_inliers,min_inlier_ratio,min_dino_similarity,good_error_m,total_frames,accepted_fixes,no_fix_frames,coverage,coverage_percent,accepted_mean_error_m,accepted_median_error_m,accepted_p90_error_m,accepted_max_error_m,good_fixes,false_fixes,good_fix_rate_among_accepted,good_fix_rate_among_all_frames,mean_time_between_fixes_s,median_time_between_fixes_s,longest_gap_without_fix_s,always_output_mean_error_m,always_output_median_error_m,always_output_good_fix_rate
2,100,0.8,0.96,20.0,115,15,100,0.13043478260869565,13.043478260869565,16.481242469889988,10.584161711133305,35.04954818881364,49.43162600311435,11,4,0.7333333333333333,0.09565217391304348,5.857571428571429,1.0010000000000001,31.995999999999995,18.829827202391794,15.214161450526598,0.6521739130434783
2,100,0.8,0.98,20.0,115,13,102,0.11304347826086956,11.304347826086957,13.437022945795395,10.42837585618172,27.10833032760708,39.06546971223486,11,2,0.8461538461538461,0.09565217391304348,5.3325,1.001,50.01199999999999,18.829827202391794,15.214161450526598,0.6521739130434783
2,100,0.8,0.99,20.0,115,6,109,0.05217391304347826,5.217391304347826,12.479879378536243,11.865811476231933,16.506775156887656,19.43898802330813,6,0,1.0,0.05217391304347826,9.4016,1.001,66.994,18.829827202391794,15.214161450526598,0.6521739130434783
2,100,0.9,0.9,20.0,115,5,110,0.043478260869565216,4.3478260869565215,15.980400805650072,13.147461241330562,25.19099475153234,29.025665903681812,4,1,0.8,0.034782608695652174,1.00075,1.001,109.999,18.829827202391794,15.214161450526598,0.6521739130434783
2,100,0.9,0.94,20.0,115,5,110,0.043478260869565216,4.3478260869565215,15.980400805650072,13.147461241330562,25.19099475153234,29.025665903681812,4,1,0.8,0.034782608695652174,1.00075,1.001,109.999,18.829827202391794,15.214161450526598,0.6521739130434783
2,100,0.9,0.96,20.0,115,5,110,0.043478260869565216,4.3478260869565215,15.980400805650072,13.147461241330562,25.19099475153234,29.025665903681812,4,1,0.8,0.034782608695652174,1.00075,1.001,109.999,18.829827202391794,15.214161450526598,0.6521739130434783
2,100,0.9,0.98,20.0,115,5,110,0.043478260869565216,4.3478260869565215,15.980400805650072,13.147461241330562,25.19099475153234,29.025665903681812,4,1,0.8,0.034782608695652174,1.00075,1.001,109.999,18.829827202391794,15.214161450526598,0.6521739130434783
2,100,0.9,0.99,20.0,115,4,111,0.034782608695652174,3.4782608695652173,12.719084531142137,11.865811476231933,17.55152998871486,19.43898802330813,4,0,1.0,0.034782608695652174,1.0006666666666666,1.001,111.0,18.829827202391794,15.214161450526598,0.6521739130434783
2,100,0.95,0.9,20.0,115,4,111,0.034782608695652174,3.4782608695652173,12.719084531142137,11.865811476231933,17.55152998871486,19.43898802330813,4,0,1.0,0.034782608695652174,1.0006666666666666,1.001,111.0,18.829827202391794,15.214161450526598,0.6521739130434783
2,100,0.95,0.94,20.0,115,4,111,0.034782608695652174,3.4782608695652173,12.719084531142137,11.865811476231933,17.55152998871486,19.43898802330813,4,0,1.0,0.034782608695652174,1.0006666666666666,1.001,111.0,18.829827202391794,15.214161450526598,0.6521739130434783
2,100,0.95,0.96,20.0,115,4,111,0.034782608695652174,3.4782608695652173,12.719084531142137,11.865811476231933,17.55152998871486,19.43898802330813,4,0,1.0,0.034782608695652174,1.0006666666666666,1.001,111.0,18.829827202391794,15.214161450526598,0.6521739130434783
2,100,0.95,0.98,20.0,115,4,111,0.034782608695652174,3.4782608695652173,12.719084531142137,11.865811476231933,17.55152998871486,19.43898802330813,4,0,1.0,0.034782608695652174,1.0006666666666666,1.001,111.0,18.829827202391794,15.214161450526598,0.6521739130434783
2,100,0.95,0.99,20.0,115,4,111,0.034782608695652174,3.4782608695652173,12.719084531142137,11.865811476231933,17.55152998871486,19.43898802330813,4,0,1.0,0.034782608695652174,1.0006666666666666,1.001,111.0,18.829827202391794,15.214161450526598,0.6521739130434783
2,150,0.6,0.9,20.0,115,25,90,0.21739130434782608,21.73913043478261,16.096855518259343,13.147461241330562,33.24338436233885,49.43162600311435,19,6,0.76,0.16521739130434782,3.7088750000000004,1.0010000000000026,24.98899999999999,18.829827202391794,15.214161450526598,0.6521739130434783
2,150,0.6,0.94,20.0,115,25,90,0.21739130434782608,21.73913043478261,16.096855518259343,13.147461241330562,33.24338436233885,49.43162600311435,19,6,0.76,0.16521739130434782,3.7088750000000004,1.0010000000000026,24.98899999999999,18.829827202391794,15.214161450526598,0.6521739130434783
2,150,0.6,0.96,20.0,115,22,93,0.19130434782608696,19.130434782608695,15.13704639877005,10.506707214002216,28.680200105837738,49.43162600311435,17,5,0.7727272727272727,0.14782608695652175,3.905047619047619,1.0010000000000003,31.995999999999995,18.829827202391794,15.214161450526598,0.6521739130434783
2,150,0.6,0.98,20.0,115,19,96,0.16521739130434782,16.52173913043478,12.363509162878444,10.42837585618172,21.35632359938286,39.06546971223486,17,2,0.8947368421052632,0.14782608695652175,3.7774444444444444,1.001,46.007999999999996,18.829827202391794,15.214161450526598,0.6521739130434783
2,150,0.6,0.99,20.0,115,8,107,0.06956521739130435,6.956521739130435,13.366072105792313,13.361011765898873,17.252904334783654,19.43898802330813,8,0,1.0,0.06956521739130435,6.858428571428572,1.001,65.993,18.829827202391794,15.214161450526598,0.6521739130434783
2,150,0.7,0.9,20.0,115,25,90,0.21739130434782608,21.73913043478261,16.096855518259343,13.147461241330562,33.24338436233885,49.43162600311435,19,6,0.76,0.16521739130434782,3.7088750000000004,1.0010000000000026,24.98899999999999,18.829827202391794,15.214161450526598,0.6521739130434783
2,150,0.7,0.94,20.0,115,25,90,0.21739130434782608,21.73913043478261,16.096855518259343,13.147461241330562,33.24338436233885,49.43162600311435,19,6,0.76,0.16521739130434782,3.7088750000000004,1.0010000000000026,24.98899999999999,18.829827202391794,15.214161450526598,0.6521739130434783
2,150,0.7,0.96,20.0,115,22,93,0.19130434782608696,19.130434782608695,15.13704639877005,10.506707214002216,28.680200105837738,49.43162600311435,17,5,0.7727272727272727,0.14782608695652175,3.905047619047619,1.0010000000000003,31.995999999999995,18.829827202391794,15.214161450526598,0.6521739130434783
2,150,0.7,0.98,20.0,115,19,96,0.16521739130434782,16.52173913043478,12.363509162878444,10.42837585618172,21.35632359938286,39.06546971223486,17,2,0.8947368421052632,0.14782608695652175,3.7774444444444444,1.001,46.007999999999996,18.829827202391794,15.214161450526598,0.6521739130434783
2,150,0.7,0.99,20.0,115,8,107,0.06956521739130435,6.956521739130435,13.366072105792313,13.361011765898873,17.252904334783654,19.43898802330813,8,0,1.0,0.06956521739130435,6.858428571428572,1.001,65.993,18.829827202391794,15.214161450526598,0.6521739130434783
2,150,0.8,0.9,20.0,115,15,100,0.13043478260869565,13.043478260869565,16.481242469889988,10.584161711133305,35.04954818881364,49.43162600311435,11,4,0.7333333333333333,0.09565217391304348,5.857571428571429,1.0010000000000001,31.995999999999995,18.829827202391794,15.214161450526598,0.6521739130434783
2,150,0.8,0.94,20.0,115,15,100,0.13043478260869565,13.043478260869565,16.481242469889988,10.584161711133305,35.04954818881364,49.43162600311435,11,4,0.7333333333333333,0.09565217391304348,5.857571428571429,1.0010000000000001,31.995999999999995,18.829827202391794,15.214161450526598,0.6521739130434783
2,150,0.8,0.96,20.0,115,15,100,0.13043478260869565,13.043478260869565,16.481242469889988,10.584161711133305,35.04954818881364,49.43162600311435,11,4,0.7333333333333333,0.09565217391304348,5.857571428571429,1.0010000000000001,31.995999999999995,18.829827202391794,15.214161450526598,0.6521739130434783
2,150,0.8,0.98,20.0,115,13,102,0.11304347826086956,11.304347826086957,13.437022945795395,10.42837585618172,27.10833032760708,39.06546971223486,11,2,0.8461538461538461,0.09565217391304348,5.3325,1.001,50.01199999999999,18.829827202391794,15.214161450526598,0.6521739130434783
2,150,0.8,0.99,20.0,115,6,109,0.05217391304347826,5.217391304347826,12.479879378536243,11.865811476231933,16.506775156887656,19.43898802330813,6,0,1.0,0.05217391304347826,9.4016,1.001,66.994,18.829827202391794,15.214161450526598,0.6521739130434783
2,150,0.9,0.9,20.0,115,5,110,0.043478260869565216,4.3478260869565215,15.980400805650072,13.147461241330562,25.19099475153234,29.025665903681812,4,1,0.8,0.034782608695652174,1.00075,1.001,109.999,18.829827202391794,15.214161450526598,0.6521739130434783
2,150,0.9,0.94,20.0,115,5,110,0.043478260869565216,4.3478260869565215,15.980400805650072,13.147461241330562,25.19099475153234,29.025665903681812,4,1,0.8,0.034782608695652174,1.00075,1.001,109.999,18.829827202391794,15.214161450526598,0.6521739130434783
2,150,0.9,0.96,20.0,115,5,110,0.043478260869565216,4.3478260869565215,15.980400805650072,13.147461241330562,25.19099475153234,29.025665903681812,4,1,0.8,0.034782608695652174,1.00075,1.001,109.999,18.829827202391794,15.214161450526598,0.6521739130434783
2,150,0.9,0.98,20.0,115,5,110,0.043478260869565216,4.3478260869565215,15.980400805650072,13.147461241330562,25.19099475153234,29.025665903681812,4,1,0.8,0.034782608695652174,1.00075,1.001,109.999,18.829827202391794,15.214161450526598,0.6521739130434783
2,150,0.9,0.99,20.0,115,4,111,0.034782608695652174,3.4782608695652173,12.719084531142137,11.865811476231933,17.55152998871486,19.43898802330813,4,0,1.0,0.034782608695652174,1.0006666666666666,1.001,111.0,18.829827202391794,15.214161450526598,0.6521739130434783
2,150,0.95,0.9,20.0,115,4,111,0.034782608695652174,3.4782608695652173,12.719084531142137,11.865811476231933,17.55152998871486,19.43898802330813,4,0,1.0,0.034782608695652174,1.0006666666666666,1.001,111.0,18.829827202391794,15.214161450526598,0.6521739130434783
2,150,0.95,0.94,20.0,115,4,111,0.034782608695652174,3.4782608695652173,12.719084531142137,11.865811476231933,17.55152998871486,19.43898802330813,4,0,1.0,0.034782608695652174,1.0006666666666666,1.001,111.0,18.829827202391794,15.214161450526598,0.6521739130434783
2,150,0.95,0.96,20.0,115,4,111,0.034782608695652174,3.4782608695652173,12.719084531142137,11.865811476231933,17.55152998871486,19.43898802330813,4,0,1.0,0.034782608695652174,1.0006666666666666,1.001,111.0,18.829827202391794,15.214161450526598,0.6521739130434783
2,150,0.95,0.98,20.0,115,4,111,0.034782608695652174,3.4782608695652173,12.719084531142137,11.865811476231933,17.55152998871486,19.43898802330813,4,0,1.0,0.034782608695652174,1.0006666666666666,1.001,111.0,18.829827202391794,15.214161450526598,0.6521739130434783
2,150,0.95,0.99,20.0,115,4,111,0.034782608695652174,3.4782608695652173,12.719084531142137,11.865811476231933,17.55152998871486,19.43898802330813,4,0,1.0,0.034782608695652174,1.0006666666666666,1.001,111.0,18.829827202391794,15.214161450526598,0.6521739130434783
2,200,0.6,0.9,20.0,115,25,90,0.21739130434782608,21.73913043478261,16.096855518259343,13.147461241330562,33.24338436233885,49.43162600311435,19,6,0.76,0.16521739130434782,3.7088750000000004,1.0010000000000026,24.98899999999999,18.829827202391794,15.214161450526598,0.6521739130434783
2,200,0.6,0.94,20.0,115,25,90,0.21739130434782608,21.73913043478261,16.096855518259343,13.147461241330562,33.24338436233885,49.43162600311435,19,6,0.76,0.16521739130434782,3.7088750000000004,1.0010000000000026,24.98899999999999,18.829827202391794,15.214161450526598,0.6521739130434783
2,200,0.6,0.96,20.0,115,22,93,0.19130434782608696,19.130434782608695,15.13704639877005,10.506707214002216,28.680200105837738,49.43162600311435,17,5,0.7727272727272727,0.14782608695652175,3.905047619047619,1.0010000000000003,31.995999999999995,18.829827202391794,15.214161450526598,0.6521739130434783
2,200,0.6,0.98,20.0,115,19,96,0.16521739130434782,16.52173913043478,12.363509162878444,10.42837585618172,21.35632359938286,39.06546971223486,17,2,0.8947368421052632,0.14782608695652175,3.7774444444444444,1.001,46.007999999999996,18.829827202391794,15.214161450526598,0.6521739130434783
2,200,0.6,0.99,20.0,115,8,107,0.06956521739130435,6.956521739130435,13.366072105792313,13.361011765898873,17.252904334783654,19.43898802330813,8,0,1.0,0.06956521739130435,6.858428571428572,1.001,65.993,18.829827202391794,15.214161450526598,0.6521739130434783
2,200,0.7,0.9,20.0,115,25,90,0.21739130434782608,21.73913043478261,16.096855518259343,13.147461241330562,33.24338436233885,49.43162600311435,19,6,0.76,0.16521739130434782,3.7088750000000004,1.0010000000000026,24.98899999999999,18.829827202391794,15.214161450526598,0.6521739130434783
2,200,0.7,0.94,20.0,115,25,90,0.21739130434782608,21.73913043478261,16.096855518259343,13.147461241330562,33.24338436233885,49.43162600311435,19,6,0.76,0.16521739130434782,3.7088750000000004,1.0010000000000026,24.98899999999999,18.829827202391794,15.214161450526598,0.6521739130434783
2,200,0.7,0.96,20.0,115,22,93,0.19130434782608696,19.130434782608695,15.13704639877005,10.506707214002216,28.680200105837738,49.43162600311435,17,5,0.7727272727272727,0.14782608695652175,3.905047619047619,1.0010000000000003,31.995999999999995,18.829827202391794,15.214161450526598,0.6521739130434783
2,200,0.7,0.98,20.0,115,19,96,0.16521739130434782,16.52173913043478,12.363509162878444,10.42837585618172,21.35632359938286,39.06546971223486,17,2,0.8947368421052632,0.14782608695652175,3.7774444444444444,1.001,46.007999999999996,18.829827202391794,15.214161450526598,0.6521739130434783
2,200,0.7,0.99,20.0,115,8,107,0.06956521739130435,6.956521739130435,13.366072105792313,13.361011765898873,17.252904334783654,19.43898802330813,8,0,1.0,0.06956521739130435,6.858428571428572,1.001,65.993,18.829827202391794,15.214161450526598,0.6521739130434783
2,200,0.8,0.9,20.0,115,15,100,0.13043478260869565,13.043478260869565,16.481242469889988,10.584161711133305,35.04954818881364,49.43162600311435,11,4,0.7333333333333333,0.09565217391304348,5.857571428571429,1.0010000000000001,31.995999999999995,18.829827202391794,15.214161450526598,0.6521739130434783
2,200,0.8,0.94,20.0,115,15,100,0.13043478260869565,13.043478260869565,16.481242469889988,10.584161711133305,35.04954818881364,49.43162600311435,11,4,0.7333333333333333,0.09565217391304348,5.857571428571429,1.0010000000000001,31.995999999999995,18.829827202391794,15.214161450526598,0.6521739130434783
2,200,0.8,0.96,20.0,115,15,100,0.13043478260869565,13.043478260869565,16.481242469889988,10.584161711133305,35.04954818881364,49.43162600311435,11,4,0.7333333333333333,0.09565217391304348,5.857571428571429,1.0010000000000001,31.995999999999995,18.829827202391794,15.214161450526598,0.6521739130434783
2,200,0.8,0.98,20.0,115,13,102,0.11304347826086956,11.304347826086957,13.437022945795395,10.42837585618172,27.10833032760708,39.06546971223486,11,2,0.8461538461538461,0.09565217391304348,5.3325,1.001,50.01199999999999,18.829827202391794,15.214161450526598,0.6521739130434783
2,200,0.8,0.99,20.0,115,6,109,0.05217391304347826,5.217391304347826,12.479879378536243,11.865811476231933,16.506775156887656,19.43898802330813,6,0,1.0,0.05217391304347826,9.4016,1.001,66.994,18.829827202391794,15.214161450526598,0.6521739130434783
2,200,0.9,0.9,20.0,115,5,110,0.043478260869565216,4.3478260869565215,15.980400805650072,13.147461241330562,25.19099475153234,29.025665903681812,4,1,0.8,0.034782608695652174,1.00075,1.001,109.999,18.829827202391794,15.214161450526598,0.6521739130434783
2,200,0.9,0.94,20.0,115,5,110,0.043478260869565216,4.3478260869565215,15.980400805650072,13.147461241330562,25.19099475153234,29.025665903681812,4,1,0.8,0.034782608695652174,1.00075,1.001,109.999,18.829827202391794,15.214161450526598,0.6521739130434783
2,200,0.9,0.96,20.0,115,5,110,0.043478260869565216,4.3478260869565215,15.980400805650072,13.147461241330562,25.19099475153234,29.025665903681812,4,1,0.8,0.034782608695652174,1.00075,1.001,109.999,18.829827202391794,15.214161450526598,0.6521739130434783
2,200,0.9,0.98,20.0,115,5,110,0.043478260869565216,4.3478260869565215,15.980400805650072,13.147461241330562,25.19099475153234,29.025665903681812,4,1,0.8,0.034782608695652174,1.00075,1.001,109.999,18.829827202391794,15.214161450526598,0.6521739130434783
2,200,0.9,0.99,20.0,115,4,111,0.034782608695652174,3.4782608695652173,12.719084531142137,11.865811476231933,17.55152998871486,19.43898802330813,4,0,1.0,0.034782608695652174,1.0006666666666666,1.001,111.0,18.829827202391794,15.214161450526598,0.6521739130434783
2,200,0.95,0.9,20.0,115,4,111,0.034782608695652174,3.4782608695652173,12.719084531142137,11.865811476231933,17.55152998871486,19.43898802330813,4,0,1.0,0.034782608695652174,1.0006666666666666,1.001,111.0,18.829827202391794,15.214161450526598,0.6521739130434783
2,200,0.95,0.94,20.0,115,4,111,0.034782608695652174,3.4782608695652173,12.719084531142137,11.865811476231933,17.55152998871486,19.43898802330813,4,0,1.0,0.034782608695652174,1.0006666666666666,1.001,111.0,18.829827202391794,15.214161450526598,0.6521739130434783
2,200,0.95,0.96,20.0,115,4,111,0.034782608695652174,3.4782608695652173,12.719084531142137,11.865811476231933,17.55152998871486,19.43898802330813,4,0,1.0,0.034782608695652174,1.0006666666666666,1.001,111.0,18.829827202391794,15.214161450526598,0.6521739130434783
2,200,0.95,0.98,20.0,115,4,111,0.034782608695652174,3.4782608695652173,12.719084531142137,11.865811476231933,17.55152998871486,19.43898802330813,4,0,1.0,0.034782608695652174,1.0006666666666666,1.001,111.0,18.829827202391794,15.214161450526598,0.6521739130434783
2,200,0.95,0.99,20.0,115,4,111,0.034782608695652174,3.4782608695652173,12.719084531142137,11.865811476231933,17.55152998871486,19.43898802330813,4,0,1.0,0.034782608695652174,1.0006666666666666,1.001,111.0,18.829827202391794,15.214161450526598,0.6521739130434783
2,300,0.6,0.9,20.0,115,22,93,0.19130434782608696,19.130434782608695,13.653445498187683,10.506707214002216,25.32447840770642,39.06546971223486,18,4,0.8181818181818182,0.1565217391304348,4.143380952380952,1.0010000000000003,26.991,18.829827202391794,15.214161450526598,0.6521739130434783
2,300,0.6,0.94,20.0,115,22,93,0.19130434782608696,19.130434782608695,13.653445498187683,10.506707214002216,25.32447840770642,39.06546971223486,18,4,0.8181818181818182,0.1565217391304348,4.143380952380952,1.0010000000000003,26.991,18.829827202391794,15.214161450526598,0.6521739130434783
2,300,0.6,0.96,20.0,115,21,94,0.1826086956521739,18.26086956521739,13.50397117951556,10.429252716871128,25.57100792524098,39.06546971223486,17,4,0.8095238095238095,0.14782608695652175,4.1003,1.0010000000000001,31.995999999999995,18.829827202391794,15.214161450526598,0.6521739130434783
2,300,0.6,0.98,20.0,115,19,96,0.16521739130434782,16.52173913043478,12.363509162878444,10.42837585618172,21.35632359938286,39.06546971223486,17,2,0.8947368421052632,0.14782608695652175,3.7774444444444444,1.001,46.007999999999996,18.829827202391794,15.214161450526598,0.6521739130434783
2,300,0.6,0.99,20.0,115,8,107,0.06956521739130435,6.956521739130435,13.366072105792313,13.361011765898873,17.252904334783654,19.43898802330813,8,0,1.0,0.06956521739130435,6.858428571428572,1.001,65.993,18.829827202391794,15.214161450526598,0.6521739130434783
2,300,0.7,0.9,20.0,115,22,93,0.19130434782608696,19.130434782608695,13.653445498187683,10.506707214002216,25.32447840770642,39.06546971223486,18,4,0.8181818181818182,0.1565217391304348,4.143380952380952,1.0010000000000003,26.991,18.829827202391794,15.214161450526598,0.6521739130434783
2,300,0.7,0.94,20.0,115,22,93,0.19130434782608696,19.130434782608695,13.653445498187683,10.506707214002216,25.32447840770642,39.06546971223486,18,4,0.8181818181818182,0.1565217391304348,4.143380952380952,1.0010000000000003,26.991,18.829827202391794,15.214161450526598,0.6521739130434783
2,300,0.7,0.96,20.0,115,21,94,0.1826086956521739,18.26086956521739,13.50397117951556,10.429252716871128,25.57100792524098,39.06546971223486,17,4,0.8095238095238095,0.14782608695652175,4.1003,1.0010000000000001,31.995999999999995,18.829827202391794,15.214161450526598,0.6521739130434783
2,300,0.7,0.98,20.0,115,19,96,0.16521739130434782,16.52173913043478,12.363509162878444,10.42837585618172,21.35632359938286,39.06546971223486,17,2,0.8947368421052632,0.14782608695652175,3.7774444444444444,1.001,46.007999999999996,18.829827202391794,15.214161450526598,0.6521739130434783
2,300,0.7,0.99,20.0,115,8,107,0.06956521739130435,6.956521739130435,13.366072105792313,13.361011765898873,17.252904334783654,19.43898802330813,8,0,1.0,0.06956521739130435,6.858428571428572,1.001,65.993,18.829827202391794,15.214161450526598,0.6521739130434783
2,300,0.8,0.9,20.0,115,14,101,0.12173913043478261,12.173913043478262,14.127643646088247,10.506268783657513,27.249679957545872,39.06546971223486,11,3,0.7857142857142857,0.09565217391304348,6.3081538461538464,1.001,31.995999999999995,18.829827202391794,15.214161450526598,0.6521739130434783
2,300,0.8,0.94,20.0,115,14,101,0.12173913043478261,12.173913043478262,14.127643646088247,10.506268783657513,27.249679957545872,39.06546971223486,11,3,0.7857142857142857,0.09565217391304348,6.3081538461538464,1.001,31.995999999999995,18.829827202391794,15.214161450526598,0.6521739130434783
2,300,0.8,0.96,20.0,115,14,101,0.12173913043478261,12.173913043478262,14.127643646088247,10.506268783657513,27.249679957545872,39.06546971223486,11,3,0.7857142857142857,0.09565217391304348,6.3081538461538464,1.001,31.995999999999995,18.829827202391794,15.214161450526598,0.6521739130434783
2,300,0.8,0.98,20.0,115,13,102,0.11304347826086956,11.304347826086957,13.437022945795395,10.42837585618172,27.10833032760708,39.06546971223486,11,2,0.8461538461538461,0.09565217391304348,5.3325,1.001,50.01199999999999,18.829827202391794,15.214161450526598,0.6521739130434783
2,300,0.8,0.99,20.0,115,6,109,0.05217391304347826,5.217391304347826,12.479879378536243,11.865811476231933,16.506775156887656,19.43898802330813,6,0,1.0,0.05217391304347826,9.4016,1.001,66.994,18.829827202391794,15.214161450526598,0.6521739130434783
2,300,0.9,0.9,20.0,115,5,110,0.043478260869565216,4.3478260869565215,15.980400805650072,13.147461241330562,25.19099475153234,29.025665903681812,4,1,0.8,0.034782608695652174,1.00075,1.001,109.999,18.829827202391794,15.214161450526598,0.6521739130434783
2,300,0.9,0.94,20.0,115,5,110,0.043478260869565216,4.3478260869565215,15.980400805650072,13.147461241330562,25.19099475153234,29.025665903681812,4,1,0.8,0.034782608695652174,1.00075,1.001,109.999,18.829827202391794,15.214161450526598,0.6521739130434783
2,300,0.9,0.96,20.0,115,5,110,0.043478260869565216,4.3478260869565215,15.980400805650072,13.147461241330562,25.19099475153234,29.025665903681812,4,1,0.8,0.034782608695652174,1.00075,1.001,109.999,18.829827202391794,15.214161450526598,0.6521739130434783
2,300,0.9,0.98,20.0,115,5,110,0.043478260869565216,4.3478260869565215,15.980400805650072,13.147461241330562,25.19099475153234,29.025665903681812,4,1,0.8,0.034782608695652174,1.00075,1.001,109.999,18.829827202391794,15.214161450526598,0.6521739130434783
2,300,0.9,0.99,20.0,115,4,111,0.034782608695652174,3.4782608695652173,12.719084531142137,11.865811476231933,17.55152998871486,19.43898802330813,4,0,1.0,0.034782608695652174,1.0006666666666666,1.001,111.0,18.829827202391794,15.214161450526598,0.6521739130434783
2,300,0.95,0.9,20.0,115,4,111,0.034782608695652174,3.4782608695652173,12.719084531142137,11.865811476231933,17.55152998871486,19.43898802330813,4,0,1.0,0.034782608695652174,1.0006666666666666,1.001,111.0,18.829827202391794,15.214161450526598,0.6521739130434783
2,300,0.95,0.94,20.0,115,4,111,0.034782608695652174,3.4782608695652173,12.719084531142137,11.865811476231933,17.55152998871486,19.43898802330813,4,0,1.0,0.034782608695652174,1.0006666666666666,1.001,111.0,18.829827202391794,15.214161450526598,0.6521739130434783
2,300,0.95,0.96,20.0,115,4,111,0.034782608695652174,3.4782608695652173,12.719084531142137,11.865811476231933,17.55152998871486,19.43898802330813,4,0,1.0,0.034782608695652174,1.0006666666666666,1.001,111.0,18.829827202391794,15.214161450526598,0.6521739130434783
2,300,0.95,0.98,20.0,115,4,111,0.034782608695652174,3.4782608695652173,12.719084531142137,11.865811476231933,17.55152998871486,19.43898802330813,4,0,1.0,0.034782608695652174,1.0006666666666666,1.001,111.0,18.829827202391794,15.214161450526598,0.6521739130434783
2,300,0.95,0.99,20.0,115,4,111,0.034782608695652174,3.4782608695652173,12.719084531142137,11.865811476231933,17.55152998871486,19.43898802330813,4,0,1.0,0.034782608695652174,1.0006666666666666,1.001,111.0,18.829827202391794,15.214161450526598,0.6521739130434783
2,500,0.6,0.9,20.0,115,12,103,0.10434782608695652,10.434782608695652,9.751617949691214,9.234595561710336,13.53185218555352,19.43898802330813,12,0,1.0,0.10434782608695652,5.817272727272727,1.001,50.01199999999999,18.829827202391794,15.214161450526598,0.6521739130434783
2,500,0.6,0.94,20.0,115,12,103,0.10434782608695652,10.434782608695652,9.751617949691214,9.234595561710336,13.53185218555352,19.43898802330813,12,0,1.0,0.10434782608695652,5.817272727272727,1.001,50.01199999999999,18.829827202391794,15.214161450526598,0.6521739130434783
2,500,0.6,0.96,20.0,115,12,103,0.10434782608695652,10.434782608695652,9.751617949691214,9.234595561710336,13.53185218555352,19.43898802330813,12,0,1.0,0.10434782608695652,5.817272727272727,1.001,50.01199999999999,18.829827202391794,15.214161450526598,0.6521739130434783
2,500,0.6,0.98,20.0,115,12,103,0.10434782608695652,10.434782608695652,9.751617949691214,9.234595561710336,13.53185218555352,19.43898802330813,12,0,1.0,0.10434782608695652,5.817272727272727,1.001,50.01199999999999,18.829827202391794,15.214161450526598,0.6521739130434783
2,500,0.6,0.99,20.0,115,6,109,0.05217391304347826,5.217391304347826,12.479879378536243,11.865811476231933,16.506775156887656,19.43898802330813,6,0,1.0,0.05217391304347826,9.4016,1.001,66.994,18.829827202391794,15.214161450526598,0.6521739130434783
2,500,0.7,0.9,20.0,115,12,103,0.10434782608695652,10.434782608695652,9.751617949691214,9.234595561710336,13.53185218555352,19.43898802330813,12,0,1.0,0.10434782608695652,5.817272727272727,1.001,50.01199999999999,18.829827202391794,15.214161450526598,0.6521739130434783
2,500,0.7,0.94,20.0,115,12,103,0.10434782608695652,10.434782608695652,9.751617949691214,9.234595561710336,13.53185218555352,19.43898802330813,12,0,1.0,0.10434782608695652,5.817272727272727,1.001,50.01199999999999,18.829827202391794,15.214161450526598,0.6521739130434783
2,500,0.7,0.96,20.0,115,12,103,0.10434782608695652,10.434782608695652,9.751617949691214,9.234595561710336,13.53185218555352,19.43898802330813,12,0,1.0,0.10434782608695652,5.817272727272727,1.001,50.01199999999999,18.829827202391794,15.214161450526598,0.6521739130434783
2,500,0.7,0.98,20.0,115,12,103,0.10434782608695652,10.434782608695652,9.751617949691214,9.234595561710336,13.53185218555352,19.43898802330813,12,0,1.0,0.10434782608695652,5.817272727272727,1.001,50.01199999999999,18.829827202391794,15.214161450526598,0.6521739130434783
2,500,0.7,0.99,20.0,115,6,109,0.05217391304347826,5.217391304347826,12.479879378536243,11.865811476231933,16.506775156887656,19.43898802330813,6,0,1.0,0.05217391304347826,9.4016,1.001,66.994,18.829827202391794,15.214161450526598,0.6521739130434783
2,500,0.8,0.9,20.0,115,11,104,0.09565217391304348,9.565217391304348,9.690014789038496,8.040815267238953,13.574562290467181,19.43898802330813,11,0,1.0,0.09565217391304348,6.399,1.001,50.01199999999999,18.829827202391794,15.214161450526598,0.6521739130434783
2,500,0.8,0.94,20.0,115,11,104,0.09565217391304348,9.565217391304348,9.690014789038496,8.040815267238953,13.574562290467181,19.43898802330813,11,0,1.0,0.09565217391304348,6.399,1.001,50.01199999999999,18.829827202391794,15.214161450526598,0.6521739130434783
2,500,0.8,0.96,20.0,115,11,104,0.09565217391304348,9.565217391304348,9.690014789038496,8.040815267238953,13.574562290467181,19.43898802330813,11,0,1.0,0.09565217391304348,6.399,1.001,50.01199999999999,18.829827202391794,15.214161450526598,0.6521739130434783
2,500,0.8,0.98,20.0,115,11,104,0.09565217391304348,9.565217391304348,9.690014789038496,8.040815267238953,13.574562290467181,19.43898802330813,11,0,1.0,0.09565217391304348,6.399,1.001,50.01199999999999,18.829827202391794,15.214161450526598,0.6521739130434783
2,500,0.8,0.99,20.0,115,6,109,0.05217391304347826,5.217391304347826,12.479879378536243,11.865811476231933,16.506775156887656,19.43898802330813,6,0,1.0,0.05217391304347826,9.4016,1.001,66.994,18.829827202391794,15.214161450526598,0.6521739130434783
