query_frame_count,time_s,decision,seconds_since_previous_fix,position_error_m,is_good_fix,motion_viterbi_rank,motion_viterbi_dino_similarity,lg_inlier_count,lg_inlier_ratio,motion_viterbi_reference_dataset,motion_viterbi_reference_frame_count
1500,50.011,FIX,1.0010000000000048,4.8174529724774215,True,6,0.9849027991294861,635,0.98145285935085,v13,19543
1530,51.012,FIX,1.0009999999999977,7.225344873990047,True,5,0.9838480353355408,650,0.9878419452887538,v13,19573
1560,52.013,FIX,1.0009999999999977,15.419574081181164,True,4,0.9817965030670166,525,0.8898305084745762,v13,19573
1590,53.014,FIX,1.0010000000000048,17.313339346993985,True,6,0.9846450686454773,496,0.8252911813643927,v13,19603
1620,54.015,FIX,1.0009999999999977,13.773601928412004,True,4,0.9837024211883545,617,0.939117199391172,v13,19663
1650,55.016,FIX,1.0009999999999977,15.132168349140628,True,4,0.9857810735702515,614,0.9919224555735057,v13,19693
1680,56.016,NO_FIX,,17.65835967692655,False,6,0.9795650839805603,617,0.9747235387045814,v13,19723
1709,56.984,FIX,1.9680000000000035,22.69576257761991,False,6,0.9817562699317932,472,0.8251748251748252,v13,19693
1739,57.985,FIX,1.0009999999999977,19.18802854519603,True,5,0.9840131402015686,620,0.9702660406885759,v13,19723
1769,58.986,FIX,1.0009999999999977,10.429252716871128,True,2,0.9868160486221313,512,0.7950310559006211,v12,4257
1799,59.987,FIX,1.0010000000000048,5.017273545248273,True,1,0.9883224964141846,548,0.8191330343796711,v12,4287
1829,60.988,FIX,1.0009999999999977,4.764013359726238,True,2,0.9879227876663208,547,0.8275340393343419,v12,4287
1859,61.988,FIX,1.0,8.040815267238953,True,1,0.9885891079902649,523,0.8146417445482866,v12,4287
1889,62.989,FIX,1.0009999999999977,7.378594926805439,True,1,0.988835871219635,519,0.807153965785381,v12,4287
1919,63.99,FIX,1.0010000000000048,6.510189309187096,True,1,0.9870762825012207,509,0.8105095541401274,v12,4287
1949,64.991,FIX,1.0009999999999977,5.101546841665192,True,2,0.9864400029182434,483,0.7879282218597063,v12,4317
1979,65.992,FIX,1.0010000000000048,6.437942921335877,True,1,0.9867146611213684,449,0.7138314785373608,v12,4317
2009,66.993,FIX,1.0009999999999906,6.406897238887569,True,3,0.9822827577590942,458,0.7710437710437711,v12,4317
2039,67.994,FIX,1.0010000000000048,6.207332744357061,True,2,0.9813580513000488,455,0.7968476357267951,v12,4317
2069,68.995,NO_FIX,,9.28450750326476,False,3,0.976934552192688,418,0.793168880455408,v12,4287
2099,69.996,NO_FIX,,8.233717760396747,False,3,0.9788245558738708,406,0.8007889546351085,v12,4287
2129,70.997,NO_FIX,,7.329705161069793,False,5,0.9724034667015076,410,0.8316430020283976,v12,4287
2159,71.997,NO_FIX,,6.726233888412777,False,6,0.966605544090271,373,0.7902542372881356,v12,4287
2189,72.998,NO_FIX,,12.149481655205038,False,3,0.9631590247154236,318,0.7571428571428571,v12,4257
2219,73.999,NO_FIX,,10.765946062204574,False,4,0.959623396396637,309,0.7536585365853659,v12,4257
2249,75.0,NO_FIX,,9.532983901360225,False,5,0.9518580436706543,297,0.7576530612244898,v12,4257
2279,76.001,NO_FIX,,16.558764325129996,False,2,0.9513853788375854,246,0.7735849056603774,v12,4227
2309,77.002,NO_FIX,,32.50559939655173,False,5,0.9501110315322876,153,0.6566523605150214,v13,19663
2339,78.003,NO_FIX,,5.612252407997719,False,4,0.9499067068099976,118,0.5488372093023256,v13,14958
2369,79.004,NO_FIX,,31.909646222354432,False,4,0.9394081830978394,189,0.5981012658227848,v11,1726
2399,80.005,NO_FIX,,25.57100792524098,False,1,0.971388578414917,403,0.7661596958174905,v11,1396
2429,81.006,NO_FIX,,24.552913513699174,False,6,0.960716724395752,406,0.8202020202020202,v11,1426
2459,82.006,NO_FIX,,23.10571274989533,False,1,0.9701012372970581,420,0.8333333333333334,v11,1396
2489,83.007,NO_FIX,,21.892492046646833,False,4,0.9623525738716125,426,0.8352941176470589,v11,1396
2519,84.008,NO_FIX,,20.876343941115756,False,6,0.9546455144882202,419,0.812015503875969,v11,1366
2549,85.009,NO_FIX,,19.75223830436852,False,6,0.9523693919181824,420,0.8383233532934131,v11,1366
2579,86.01,NO_FIX,,18.256461702826584,False,5,0.9515914916992188,405,0.8282208588957055,v11,1306
2609,87.011,NO_FIX,,16.792406190302295,False,2,0.9468878507614136,355,0.7836644591611479,v11,1247
2639,88.012,NO_FIX,,41.54302842631385,False,6,0.9252027273178101,308,0.8213333333333334,v11,1277
2669,89.013,NO_FIX,,36.0551966681102,False,1,0.9473151564598083,263,0.7205479452054795,v11,1187
2699,90.014,NO_FIX,,31.722117405160688,False,3,0.9299226999282837,249,0.6840659340659341,v11,1127
2729,91.015,NO_FIX,,30.528897183813225,False,3,0.9125186800956726,243,0.6982758620689655,v11,1127
2759,92.015,NO_FIX,,27.029451654598812,False,3,0.8805235624313354,248,0.7630769230769231,v11,1097
2789,93.016,NO_FIX,,23.900036725502012,False,5,0.8475933074951172,246,0.7884615384615384,v11,1067
2818,93.984,NO_FIX,,12.975851294592394,False,4,0.8213620185852051,221,0.7391304347826086,v11,1037
2848,94.985,NO_FIX,,12.70227430262561,False,3,0.784095287322998,179,0.7131474103585658,v11,1007
2878,95.986,NO_FIX,,11.629949870549185,False,6,0.745536208152771,167,0.7167381974248928,v11,1007
2908,96.987,NO_FIX,,15.214161450526598,False,4,0.7860325574874878,152,0.6877828054298643,v11,1007
2938,97.987,NO_FIX,,17.848113431098117,False,5,0.8736750483512878,178,0.5144508670520231,v11,1007
2968,98.988,NO_FIX,,19.92938340219184,False,5,0.886612594127655,204,0.544,v11,1007
2998,99.989,NO_FIX,,15.884647163073918,False,4,0.9000279903411865,156,0.4431818181818182,v11,947
3028,100.99,NO_FIX,,12.524498298946487,False,2,0.9065876603126526,119,0.4103448275862069,v11,917
3058,101.991,NO_FIX,,9.43148461380903,False,1,0.9082101583480835,114,0.40425531914893614,v11,887
3088,102.992,NO_FIX,,9.369463121515961,False,1,0.9114241600036621,119,0.3851132686084142,v11,887
3118,103.993,NO_FIX,,7.794552022720781,False,6,0.9106661081314087,135,0.3813559322033898,v11,857
3148,104.994,NO_FIX,,5.056322494227629,False,3,0.9096066355705261,115,0.36977491961414793,v11,827
3178,105.995,NO_FIX,,3.5687685644122094,False,6,0.8888362050056458,129,0.3760932944606414,v12,7374
3208,106.996,NO_FIX,,5.0907271560174685,False,2,0.9236683249473572,131,0.40683229813664595,v11,797
3238,107.996,NO_FIX,,5.700620580446685,False,5,0.9126355648040771,166,0.5589225589225589,v11,827
3268,108.997,NO_FIX,,4.44728941175516,False,2,0.8963306546211243,153,0.42857142857142855,v12,7344
3298,109.998,NO_FIX,,4.683304010832079,False,2,0.8548676371574402,57,0.3825503355704698,v11,737
3328,110.999,NO_FIX,,2.383844623108579,False,1,0.8682841658592224,49,0.3858267716535433,v12,7644
3358,112.0,NO_FIX,,2.5937177385805787,False,1,0.8760868906974792,46,0.35384615384615387,v12,7644
3388,113.001,NO_FIX,,2.935649717766407,False,2,0.8425519466400146,30,0.3448275862068966,v12,7644
3418,114.002,NO_FIX,,3.0964977327856187,False,2,0.8501942157745361,31,0.36904761904761907,v12,7644
