frame_count,sample_time,gps_datetime,latitude,longitude,rel_alt,drone_roll,drone_pitch,drone_yaw,gimbal_pitch,gimbal_yaw
419,14.0473666666667,2026:04:27 12:27:49.047Z,32.1031440341797,35.2093404782086,49.9,-13.4,5.3,-10.5,-45.3,-1.1
420,14.0807333333333,2026:04:27 12:27:49.081Z,32.1031440341797,35.2093404782086,49.9,-13.4,5.3,-10.5,-45.3,-1.1
421,14.2142,2026:04:27 12:27:49.214Z,32.1031522012453,35.2093399397121,49.9,-13.0,4.7,-9.2,-45.3,1.2
422,14.2475666666667,2026:04:27 12:27:49.248Z,32.1031617619783,35.209339542576,49.9,-12.9,4.1,-8.0,-45.3,1.2
423,14.2809333333333,2026:04:27 12:27:49.281Z,32.1031617619783,35.209339542576,49.9,-12.9,4.1,-8.0,-45.3,1.2
424,14.3143,2026:04:27 12:27:49.314Z,32.1031617619783,35.209339542576,49.9,-12.9,4.1,-8.0,-45.3,2.3
425,14.3476666666667,2026:04:27 12:27:49.348Z,32.1031716361623,35.2093392758766,49.9,-12.8,3.8,-6.8,-45.3,2.3
426,14.3810333333333,2026:04:27 12:27:49.381Z,32.1031716361623,35.2093392758766,49.9,-12.8,3.8,-6.8,-45.3,2.3
427,14.4144,2026:04:27 12:27:49.414Z,32.1031716361623,35.2093392758766,49.9,-12.8,3.8,-6.8,-45.3,3.5
428,14.4477666666667,2026:04:27 12:27:49.448Z,32.1031804906882,35.2093396837746,49.9,-12.7,3.7,-5.7,-45.3,3.5
429,14.4811333333333,2026:04:27 12:27:49.481Z,32.1031804906882,35.2093396837746,49.9,-12.7,3.7,-5.7,-45.3,3.5
430,14.5145,2026:04:27 12:27:49.514Z,32.1031804906882,35.2093396837746,49.9,-12.7,3.7,-5.7,-45.3,4.6
431,14.5478666666667,2026:04:27 12:27:49.548Z,32.103188863591,35.2093398890991,49.9,-12.7,3.2,-4.5,-45.3,4.6
432,14.5812333333333,2026:04:27 12:27:49.581Z,32.103188863591,35.2093398890991,49.9,-12.7,3.2,-4.5,-45.3,4.6
433,14.6146,2026:04:27 12:27:49.615Z,32.103188863591,35.2093398890991,49.9,-12.7,3.2,-4.5,-45.3,5.7
434,14.6479666666667,2026:04:27 12:27:49.648Z,32.1031980875339,35.2093406039926,49.9,-12.4,3.1,-3.3,-45.3,5.7
435,14.6813333333333,2026:04:27 12:27:49.681Z,32.1031980875339,35.2093406039926,49.9,-12.4,3.1,-3.3,-45.3,5.7
436,14.7147,2026:04:27 12:27:49.715Z,32.1031980875339,35.2093406039926,49.9,-12.4,3.1,-3.3,-45.3,6.9
437,14.7480666666667,2026:04:27 12:27:49.748Z,32.1032069139226,35.2093412077479,49.9,-11.6,3.5,-2.1,-45.3,6.9
438,14.7814333333333,2026:04:27 12:27:49.781Z,32.1032069139226,35.2093412077479,49.9,-11.6,3.5,-2.1,-45.3,6.9
439,14.8148,2026:04:27 12:27:49.815Z,32.1032069139226,35.2093412077479,49.9,-11.6,3.5,-2.1,-45.3,8.0
440,14.8481666666667,2026:04:27 12:27:49.848Z,32.1032158674601,35.2093425307258,49.9,-11.2,3.4,-1.0,-45.3,8.0
441,14.8815333333333,2026:04:27 12:27:49.882Z,32.1032158674601,35.2093425307258,49.9,-11.2,3.4,-1.0,-45.3,8.0
442,14.9149,2026:04:27 12:27:49.915Z,32.1032158674601,35.2093425307258,49.9,-11.2,3.4,-1.0,-45.3,9.1
443,14.9482666666667,2026:04:27 12:27:49.948Z,32.1032236207266,35.2093435475576,49.9,-11.1,3.0,0.1,-45.3,9.1
444,14.9816333333333,2026:04:27 12:27:49.982Z,32.1032236207266,35.2093435475576,49.9,-11.1,3.0,0.1,-45.3,9.1
445,15.015,2026:04:27 12:27:50.015Z,32.1032236207266,35.2093435475576,49.9,-11.1,3.0,0.1,-45.3,10.3
446,15.0483666666667,2026:04:27 12:27:50.048Z,32.1032324850201,35.2093451739303,49.9,-11.1,2.7,1.2,-45.3,10.3
447,15.0817333333333,2026:04:27 12:27:50.082Z,32.1032324850201,35.2093451739303,49.9,-11.1,2.7,1.2,-45.3,10.3
448,15.1151,2026:04:27 12:27:50.115Z,32.1032324850201,35.2093451739303,49.9,-11.1,2.7,1.2,-45.3,11.4
449,15.1484666666667,2026:04:27 12:27:50.148Z,32.1032413744691,35.2093467909571,49.8,-10.7,2.5,2.4,-45.3,11.4
450,15.1818333333333,2026:04:27 12:27:50.182Z,32.1032413744691,35.2093467909571,49.8,-10.7,2.5,2.4,-45.3,11.4
451,15.2152,2026:04:27 12:27:50.215Z,32.1032413744691,35.2093467909571,49.8,-10.7,2.5,2.4,-45.3,12.5
452,15.2485666666667,2026:04:27 12:27:50.249Z,32.1032489179915,35.209348552581,49.8,-10.6,2.4,3.5,-45.3,12.5
453,15.2819333333333,2026:04:27 12:27:50.282Z,32.1032489179915,35.209348552581,49.8,-10.6,2.4,3.5,-45.3,12.5
454,15.3153,2026:04:27 12:27:50.315Z,32.1032489179915,35.209348552581,49.8,-10.6,2.4,3.5,-45.3,13.7
455,15.3486666666667,2026:04:27 12:27:50.349Z,32.1032572307128,35.2093504263141,49.8,-10.9,2.2,4.6,-45.3,13.7
456,15.3820333333333,2026:04:27 12:27:50.382Z,32.1032572307128,35.2093504263141,49.8,-10.9,2.2,4.6,-45.3,13.7
457,15.4154,2026:04:27 12:27:50.415Z,32.1032572307128,35.2093504263141,49.8,-10.9,2.2,4.6,-45.3,14.8
458,15.4487666666667,2026:04:27 12:27:50.449Z,32.1032653020912,35.2093525002335,49.8,-10.6,2.5,5.8,-45.3,14.8
459,15.4821333333333,2026:04:27 12:27:50.482Z,32.1032653020912,35.2093525002335,49.8,-10.6,2.5,5.8,-45.3,14.8
460,15.5155,2026:04:27 12:27:50.516Z,32.1032653020912,35.2093525002335,49.8,-10.6,2.5,5.8,-45.3,16.0
461,15.5488666666667,2026:04:27 12:27:50.549Z,32.1032743649561,35.2093549215662,49.8,-10.0,2.7,6.9,-45.3,16.0
462,15.5822333333333,2026:04:27 12:27:50.582Z,32.1032743649561,35.2093549215662,49.8,-10.0,2.7,6.9,-45.3,16.0
463,15.6156,2026:04:27 12:27:50.616Z,32.1032743649561,35.2093549215662,49.8,-10.0,2.7,6.9,-45.3,17.1
464,15.6489666666667,2026:04:27 12:27:50.649Z,32.1032830860615,35.2093575613317,49.8,-9.9,2.7,8.0,-45.3,17.1
465,15.6823333333333,2026:04:27 12:27:50.682Z,32.1032830860615,35.2093575613317,49.8,-9.9,2.7,8.0,-45.3,17.1
466,15.7157,2026:04:27 12:27:50.716Z,32.1032830860615,35.2093575613317,49.8,-9.9,2.7,8.0,-45.3,18.2
467,15.7490666666667,2026:04:27 12:27:50.749Z,32.1032907733889,35.2093600485301,49.8,-9.8,2.7,9.2,-45.3,18.2
468,15.7824333333333,2026:04:27 12:27:50.782Z,32.1032907733889,35.2093600485301,49.8,-9.8,2.7,9.2,-45.3,18.2
469,15.8158,2026:04:27 12:27:50.816Z,32.1032907733889,35.2093600485301,49.8,-9.8,2.7,9.2,-45.3,19.4
470,15.8491666666667,2026:04:27 12:27:50.849Z,32.1032984529708,35.2093626435895,49.8,-9.5,2.9,10.3,-45.3,19.4
471,15.8825333333333,2026:04:27 12:27:50.883Z,32.1032984529708,35.2093626435895,49.8,-9.5,2.9,10.3,-45.3,19.4
472,15.9159,2026:04:27 12:27:50.916Z,32.1032984529708,35.2093626435895,49.8,-9.5,2.9,10.3,-45.3,20.5
473,15.9492666666667,2026:04:27 12:27:50.949Z,32.1033064102238,35.2093655961766,49.8,-9.0,2.8,11.5,-45.3,20.5
474,15.9826333333333,2026:04:27 12:27:50.983Z,32.1033064102238,35.2093655961766,49.8,-9.0,2.8,11.5,-45.3,20.5
475,16.016,2026:04:27 12:27:51.016Z,32.1033064102238,35.2093655961766,49.8,-9.0,2.8,11.5,-45.3,21.7
476,16.0493666666667,2026:04:27 12:27:51.049Z,32.1033136017737,35.2093682259086,49.8,-8.2,3.3,12.7,-45.3,21.7
477,16.0827333333333,2026:04:27 12:27:51.083Z,32.1033136017737,35.2093682259086,49.8,-8.2,3.3,12.7,-45.3,21.7
478,16.1161,2026:04:27 12:27:51.116Z,32.1033136017737,35.2093682259086,49.8,-8.2,3.3,12.7,-45.3,22.8
479,16.1494666666667,2026:04:27 12:27:51.149Z,32.10332300537,35.2093721386863,49.8,-7.9,2.9,13.9,-45.3,22.8
480,16.1828333333333,2026:04:27 12:27:51.183Z,32.10332300537,35.2093721386863,49.8,-7.9,2.9,13.9,-45.3,22.8
481,16.2162,2026:04:27 12:27:51.216Z,32.10332300537,35.2093721386863,49.8,-7.9,2.9,13.9,-45.3,23.9
482,16.2495666666667,2026:04:27 12:27:51.250Z,32.1033299531094,35.2093750682124,49.8,-7.8,2.4,15.0,-45.3,23.9
483,16.2829333333333,2026:04:27 12:27:51.283Z,32.1033299531094,35.2093750682124,49.8,-7.8,2.4,15.0,-45.3,23.9
484,16.3163,2026:04:27 12:27:51.316Z,32.1033299531094,35.2093750682124,49.8,-7.8,2.4,15.0,-45.3,25.0
485,16.3496666666667,2026:04:27 12:27:51.350Z,32.1033383787224,35.2093789293656,49.8,-7.6,2.3,16.2,-45.3,25.0
486,16.3830333333333,2026:04:27 12:27:51.383Z,32.1033383787224,35.2093789293656,49.8,-7.6,2.3,16.2,-45.3,25.0
487,16.4164,2026:04:27 12:27:51.416Z,32.1033383787224,35.2093789293656,49.8,-7.6,2.3,16.2,-45.3,26.1
488,16.4497666666667,2026:04:27 12:27:51.450Z,32.1033449038206,35.2093820452009,49.8,-8.2,1.2,17.2,-45.3,26.1
489,16.4831333333333,2026:04:27 12:27:51.483Z,32.1033449038206,35.2093820452009,49.8,-8.2,1.2,17.2,-45.3,26.1
490,16.5165,2026:04:27 12:27:51.516Z,32.1033449038206,35.2093820452009,49.8,-8.2,1.2,17.2,-45.3,27.0
491,16.5498666666667,2026:04:27 12:27:51.550Z,32.1033520991404,35.2093855985292,49.8,-9.0,0.2,18.2,-45.3,27.0
492,16.5832333333333,2026:04:27 12:27:51.583Z,32.1033520991404,35.2093855985292,49.8,-9.0,0.2,18.2,-45.3,27.0
493,16.6166,2026:04:27 12:27:51.617Z,32.1033520991404,35.2093855985292,49.8,-9.0,0.2,18.2,-45.3,27.7
494,16.6499666666667,2026:04:27 12:27:51.650Z,32.1033600620825,35.2093897346151,49.8,-11.2,-2.7,19.2,-45.3,27.7
495,16.6833333333333,2026:04:27 12:27:51.683Z,32.1033600620825,35.2093897346151,49.8,-11.2,-2.7,19.2,-45.3,27.7
496,16.7167,2026:04:27 12:27:51.717Z,32.1033600620825,35.2093897346151,49.8,-11.2,-2.7,19.2,-45.3,28.1
497,16.7500666666667,2026:04:27 12:27:51.750Z,32.1033682911803,35.2093940854927,49.8,-13.7,-5.0,19.8,-45.3,28.1
498,16.7834333333333,2026:04:27 12:27:51.783Z,32.1033682911803,35.2093940854927,49.8,-13.7,-5.0,19.8,-45.3,28.1
499,16.8168,2026:04:27 12:27:51.817Z,32.1033682911803,35.2093940854927,49.8,-13.7,-5.0,19.8,-45.3,28.2
500,16.8501666666667,2026:04:27 12:27:51.850Z,32.1033760637076,35.2093983099187,49.8,-15.2,-5.9,20.2,-45.3,28.2
501,16.8835333333333,2026:04:27 12:27:51.884Z,32.1033760637076,35.2093983099187,49.8,-15.2,-5.9,20.2,-45.3,28.2
502,16.9169,2026:04:27 12:27:51.917Z,32.1033760637076,35.2093983099187,49.8,-15.2,-5.9,20.2,-45.3,28.3
503,16.9502666666667,2026:04:27 12:27:51.950Z,32.1033828061584,35.2094019908516,49.8,-15.6,-6.0,20.3,-45.3,28.3
504,16.9836333333333,2026:04:27 12:27:51.984Z,32.1033828061584,35.2094019908516,49.8,-15.6,-6.0,20.3,-45.3,28.3
505,17.017,2026:04:27 12:27:52.017Z,32.1033828061584,35.2094019908516,49.8,-15.6,-6.0,20.3,-45.3,28.4
506,17.0503666666667,2026:04:27 12:27:52.050Z,32.1033908976887,35.2094061931673,49.8,-16.1,-5.8,20.4,-45.3,28.4
507,17.0837333333333,2026:04:27 12:27:52.084Z,32.1033908976887,35.2094061931673,49.8,-16.1,-5.8,20.4,-45.3,28.4
508,17.1171,2026:04:27 12:27:52.117Z,32.1033908976887,35.2094061931673,49.8,-16.1,-5.8,20.4,-45.3,28.6
509,17.1504666666667,2026:04:27 12:27:52.150Z,32.1033977532367,35.2094099271002,49.8,-16.4,-5.4,20.6,-45.3,28.6
510,17.1838333333333,2026:04:27 12:27:52.184Z,32.1033977532367,35.2094099271002,49.8,-16.4,-5.4,20.6,-45.3,28.6
511,17.2172,2026:04:27 12:27:52.217Z,32.1033977532367,35.2094099271002,49.8,-16.4,-5.4,20.6,-45.3,28.8
512,17.2505666666667,2026:04:27 12:27:52.251Z,32.1034062064728,35.2094144478814,49.8,-16.3,-5.3,20.7,-45.3,28.8
513,17.2839333333333,2026:04:27 12:27:52.284Z,32.1034062064728,35.2094144478814,49.8,-16.3,-5.3,20.7,-45.3,28.8
514,17.3173,2026:04:27 12:27:52.317Z,32.1034062064728,35.2094144478814,49.8,-16.3,-5.3,20.7,-45.3,29.1
515,17.3506666666667,2026:04:27 12:27:52.351Z,32.1034136495786,35.2094184656679,49.8,-16.3,-5.3,21.0,-45.3,29.1
516,17.3840333333333,2026:04:27 12:27:52.384Z,32.1034136495786,35.2094184656679,49.8,-16.3,-5.3,21.0,-45.3,29.1
517,17.4174,2026:04:27 12:27:52.417Z,32.1034136495786,35.2094184656679,49.8,-16.3,-5.3,21.0,-45.3,29.3
518,17.4507666666667,2026:04:27 12:27:52.451Z,32.1034215155311,35.2094228689387,49.8,-16.3,-5.4,21.2,-45.3,29.3
519,17.4841333333333,2026:04:27 12:27:52.484Z,32.1034215155311,35.2094228689387,49.8,-16.3,-5.4,21.2,-45.3,29.3
520,17.5175,2026:04:27 12:27:52.517Z,32.1034215155311,35.2094228689387,49.8,-16.3,-5.4,21.2,-45.3,29.6
521,17.5508666666667,2026:04:27 12:27:52.551Z,32.1034301944821,35.2094276839104,49.8,-16.3,-5.4,21.3,-45.3,29.6
522,17.5842333333333,2026:04:27 12:27:52.584Z,32.1034301944821,35.2094276839104,49.8,-16.3,-5.4,21.3,-45.3,29.6
523,17.6176,2026:04:27 12:27:52.618Z,32.1034301944821,35.2094276839104,49.8,-16.3,-5.4,21.3,-45.3,29.8
524,17.6509666666667,2026:04:27 12:27:52.651Z,32.1034381066332,35.2094322236663,49.8,-16.4,-5.0,21.4,-45.3,29.8
525,17.6843333333333,2026:04:27 12:27:52.684Z,32.1034381066332,35.2094322236663,49.8,-16.4,-5.0,21.4,-45.3,29.8
526,17.7177,2026:04:27 12:27:52.718Z,32.1034381066332,35.2094322236663,49.8,-16.4,-5.0,21.4,-45.3,30.0
527,17.7510666666667,2026:04:27 12:27:52.751Z,32.1034460689584,35.2094367390463,49.8,-16.6,-4.7,21.6,-45.3,30.0
528,17.7844333333333,2026:04:27 12:27:52.784Z,32.1034460689584,35.2094367390463,49.8,-16.6,-4.7,21.6,-45.3,30.0
529,17.8178,2026:04:27 12:27:52.818Z,32.1034460689584,35.2094367390463,49.8,-16.6,-4.7,21.6,-45.3,30.3
530,17.8511666666667,2026:04:27 12:27:52.851Z,32.1034544659201,35.2094415448543,49.8,-17.1,-4.6,21.8,-45.3,30.3
531,17.8845333333333,2026:04:27 12:27:52.885Z,32.1034544659201,35.2094415448543,49.8,-17.1,-4.6,21.8,-45.3,30.3
532,17.9179,2026:04:27 12:27:52.918Z,32.1034544659201,35.2094415448543,49.8,-17.1,-4.6,21.8,-45.3,30.5
533,17.9512666666667,2026:04:27 12:27:52.951Z,32.1034616751542,35.209445719355,49.8,-17.1,-4.5,22.0,-45.3,30.5
534,17.9846333333333,2026:04:27 12:27:52.985Z,32.1034616751542,35.209445719355,49.8,-17.1,-4.5,22.0,-45.3,30.5
535,18.018,2026:04:27 12:27:53.018Z,32.1034616751542,35.209445719355,49.8,-17.1,-4.5,22.0,-45.3,30.7
536,18.0513666666667,2026:04:27 12:27:53.051Z,32.1034690476598,35.2094499171192,49.8,-16.7,-4.2,22.2,-45.3,30.7
537,18.0847333333333,2026:04:27 12:27:53.085Z,32.1034690476598,35.2094499171192,49.8,-16.7,-4.2,22.2,-45.3,30.7
538,18.1181,2026:04:27 12:27:53.118Z,32.1034690476598,35.2094499171192,49.8,-16.7,-4.2,22.2,-45.3,31.0
539,18.1514666666667,2026:04:27 12:27:53.151Z,32.1034775407884,35.209454869891,49.8,-16.4,-3.9,22.3,-45.3,31.0
540,18.1848333333333,2026:04:27 12:27:53.185Z,32.1034775407884,35.209454869891,49.8,-16.4,-3.9,22.3,-45.3,31.0
541,18.2182,2026:04:27 12:27:53.218Z,32.1034775407884,35.209454869891,49.8,-16.4,-3.9,22.3,-45.3,31.2
542,18.2515666666667,2026:04:27 12:27:53.252Z,32.1034862854729,35.2094600691736,49.8,-16.3,-4.1,22.6,-45.3,31.2
543,18.2849333333333,2026:04:27 12:27:53.285Z,32.1034862854729,35.2094600691736,49.8,-16.3,-4.1,22.6,-45.3,31.2
544,18.3183,2026:04:27 12:27:53.318Z,32.1034862854729,35.2094600691736,49.8,-16.3,-4.1,22.6,-45.3,31.5
545,18.3516666666667,2026:04:27 12:27:53.352Z,32.103494936595,35.2094652578562,49.8,-16.1,-3.9,22.8,-45.3,31.5
546,18.3850333333333,2026:04:27 12:27:53.385Z,32.103494936595,35.2094652578562,49.8,-16.1,-3.9,22.8,-45.3,31.5
547,18.4184,2026:04:27 12:27:53.418Z,32.103494936595,35.2094652578562,49.8,-16.1,-3.9,22.8,-45.3,31.7
548,18.4517666666667,2026:04:27 12:27:53.452Z,32.1035023597545,35.2094698415901,49.8,-15.7,-3.9,23.1,-45.3,31.7
549,18.4851333333333,2026:04:27 12:27:53.485Z,32.1035023597545,35.2094698415901,49.8,-15.7,-3.9,23.1,-45.3,31.7
550,18.5185,2026:04:27 12:27:53.519Z,32.1035023597545,35.2094698415901,49.8,-15.7,-3.9,23.1,-45.3,32.0
551,18.5518666666667,2026:04:27 12:27:53.552Z,32.1035114560688,35.2094754366534,49.8,-15.3,-3.9,23.3,-45.3,32.0
552,18.5852333333333,2026:04:27 12:27:53.585Z,32.1035114560688,35.2094754366534,49.8,-15.3,-3.9,23.3,-45.3,32.0
553,18.6186,2026:04:27 12:27:53.619Z,32.1035114560688,35.2094754366534,49.8,-15.3,-3.9,23.3,-45.3,32.3
554,18.6519666666667,2026:04:27 12:27:53.652Z,32.1035197557667,35.2094805555055,49.8,-15.0,-3.8,23.6,-45.3,32.3
555,18.6853333333333,2026:04:27 12:27:53.685Z,32.1035197557667,35.2094805555055,49.8,-15.0,-3.8,23.6,-45.3,32.3
556,18.7187,2026:04:27 12:27:53.719Z,32.1035197557667,35.2094805555055,49.8,-15.0,-3.8,23.6,-45.3,32.5
557,18.7520666666667,2026:04:27 12:27:53.752Z,32.1035268329855,35.2094849604957,49.8,-14.7,-3.8,23.8,-45.3,32.5
558,18.7854333333333,2026:04:27 12:27:53.785Z,32.1035268329855,35.2094849604957,49.8,-14.7,-3.8,23.8,-45.3,32.5
559,18.8188,2026:04:27 12:27:53.819Z,32.1035268329855,35.2094849604957,49.8,-14.7,-3.8,23.8,-45.3,32.8
560,18.8521666666667,2026:04:27 12:27:53.852Z,32.1035365615481,35.2094911596583,49.8,-14.5,-3.7,24.1,-45.3,32.8
561,18.8855333333333,2026:04:27 12:27:53.886Z,32.1035365615481,35.2094911596583,49.8,-14.5,-3.7,24.1,-45.3,32.8
562,18.9189,2026:04:27 12:27:53.919Z,32.1035365615481,35.2094911596583,49.8,-14.5,-3.7,24.1,-45.3,33.1
563,18.9522666666667,2026:04:27 12:27:53.952Z,32.1035445080397,35.2094962531229,49.8,-14.4,-3.8,24.4,-45.3,33.1
564,18.9856333333333,2026:04:27 12:27:53.986Z,32.1035445080397,35.2094962531229,49.8,-14.4,-3.8,24.4,-45.3,33.1
565,19.019,2026:04:27 12:27:54.019Z,32.1035445080397,35.2094962531229,49.8,-14.4,-3.8,24.4,-45.3,33.4
566,19.0523666666667,2026:04:27 12:27:54.052Z,32.1035531421629,35.2095016990175,49.8,-14.3,-3.7,24.6,-45.3,33.4
567,19.0857333333333,2026:04:27 12:27:54.086Z,32.1035531421629,35.2095016990175,49.8,-14.3,-3.7,24.6,-45.3,33.4
568,19.1191,2026:04:27 12:27:54.119Z,32.1035531421629,35.2095016990175,49.8,-14.3,-3.7,24.6,-45.3,33.7
569,19.1524666666667,2026:04:27 12:27:54.152Z,32.1035611495214,35.2095069014559,49.8,-13.9,-3.4,24.9,-45.3,33.7
570,19.1858333333333,2026:04:27 12:27:54.186Z,32.1035611495214,35.2095069014559,49.8,-13.9,-3.4,24.9,-45.3,33.7
571,19.2192,2026:04:27 12:27:54.219Z,32.1035611495214,35.2095069014559,49.8,-13.9,-3.4,24.9,-45.3,34.1
572,19.2525666666667,2026:04:27 12:27:54.253Z,32.1035701498058,35.2095128642626,49.8,-13.4,-2.7,25.2,-45.3,34.1
573,19.2859333333333,2026:04:27 12:27:54.286Z,32.1035701498058,35.2095128642626,49.8,-13.4,-2.7,25.2,-45.3,34.1
574,19.3193,2026:04:27 12:27:54.319Z,32.1035701498058,35.2095128642626,49.8,-13.4,-2.7,25.2,-45.3,34.5
575,19.3526666666667,2026:04:27 12:27:54.353Z,32.1035790335657,35.2095187584727,49.8,-12.9,-2.5,25.5,-45.3,34.5
576,19.3860333333333,2026:04:27 12:27:54.386Z,32.1035790335657,35.2095187584727,49.8,-12.9,-2.5,25.5,-45.3,34.5
577,19.4194,2026:04:27 12:27:54.419Z,32.1035790335657,35.2095187584727,49.8,-12.9,-2.5,25.5,-45.3,34.9
578,19.4527666666667,2026:04:27 12:27:54.453Z,32.1035877289672,35.2095248828284,49.8,-12.7,-2.2,25.9,-45.3,34.9
579,19.4861333333333,2026:04:27 12:27:54.486Z,32.1035877289672,35.2095248828284,49.8,-12.7,-2.2,25.9,-45.3,34.9
580,19.5195,2026:04:27 12:27:54.520Z,32.1035877289672,35.2095248828284,49.8,-12.7,-2.2,25.9,-45.3,35.3
581,19.5528666666667,2026:04:27 12:27:54.553Z,32.1035957104161,35.2095303912711,49.8,-12.3,-2.2,26.2,-45.3,35.3
582,19.5862333333333,2026:04:27 12:27:54.586Z,32.1035957104161,35.2095303912711,49.8,-12.3,-2.2,26.2,-45.3,35.3
583,19.6196,2026:04:27 12:27:54.620Z,32.1035957104161,35.2095303912711,49.8,-12.3,-2.2,26.2,-45.3,35.7
584,19.6529666666667,2026:04:27 12:27:54.653Z,32.1036033091849,35.2095358888913,49.8,-11.8,-1.8,26.6,-45.3,35.7
585,19.6863333333333,2026:04:27 12:27:54.686Z,32.1036033091849,35.2095358888913,49.8,-11.8,-1.8,26.6,-45.3,35.7
586,19.7197,2026:04:27 12:27:54.720Z,32.1036033091849,35.2095358888913,49.8,-11.8,-1.8,26.6,-45.3,36.1
587,19.7530666666667,2026:04:27 12:27:54.753Z,32.1036125039281,35.2095424537136,49.8,-11.9,-1.5,27.0,-45.3,36.1
588,19.7864333333333,2026:04:27 12:27:54.786Z,32.1036125039281,35.2095424537136,49.8,-11.9,-1.5,27.0,-45.3,36.1
589,19.8198,2026:04:27 12:27:54.820Z,32.1036125039281,35.2095424537136,49.8,-11.9,-1.5,27.0,-45.3,36.5
590,19.8531666666667,2026:04:27 12:27:54.853Z,32.1036213453279,35.2095487772846,49.8,-11.9,-1.1,27.3,-45.3,36.5
591,19.8865333333333,2026:04:27 12:27:54.887Z,32.1036213453279,35.2095487772846,49.8,-11.9,-1.1,27.3,-45.3,36.5
592,19.9199,2026:04:27 12:27:54.920Z,32.1036213453279,35.2095487772846,49.8,-11.9,-1.1,27.3,-45.3,37.0
593,19.9532666666667,2026:04:27 12:27:54.953Z,32.1036288615014,35.2095542412842,49.8,-11.4,-0.4,27.8,-45.3,37.0
594,19.9866333333333,2026:04:27 12:27:54.987Z,32.1036288615014,35.2095542412842,49.8,-11.4,-0.4,27.8,-45.3,37.0
595,20.02,2026:04:27 12:27:55.020Z,32.1036288615014,35.2095542412842,49.8,-11.4,-0.4,27.8,-45.3,37.4
596,20.0533666666667,2026:04:27 12:27:55.053Z,32.1036376753466,35.2095607274966,49.8,-11.0,0.5,28.1,-45.3,37.4
597,20.0867333333333,2026:04:27 12:27:55.087Z,32.1036376753466,35.2095607274966,49.8,-11.0,0.5,28.1,-45.3,37.4
598,20.1201,2026:04:27 12:27:55.120Z,32.1036376753466,35.2095607274966,49.8,-11.0,0.5,28.1,-45.3,38.0
599,20.1534666666667,2026:04:27 12:27:55.153Z,32.1036459099964,35.2095669751481,49.8,-9.9,2.0,28.5,-45.3,38.0
600,20.1868333333333,2026:04:27 12:27:55.187Z,32.1036459099964,35.2095669751481,49.8,-9.9,2.0,28.5,-45.3,38.0
601,20.2202,2026:04:27 12:27:55.220Z,32.1036459099964,35.2095669751481,49.8,-9.9,2.0,28.5,-45.3,38.8
602,20.2535666666667,2026:04:27 12:27:55.254Z,32.1036536710084,35.2095731434412,49.8,-9.5,3.3,29.5,-45.3,38.8
603,20.2869333333333,2026:04:27 12:27:55.287Z,32.1036536710084,35.2095731434412,49.8,-9.5,3.3,29.5,-45.3,38.8
604,20.3203,2026:04:27 12:27:55.320Z,32.1036536710084,35.2095731434412,49.8,-9.5,3.3,29.5,-45.3,39.6
605,20.3536666666667,2026:04:27 12:27:55.354Z,32.103662110947,35.2095799653339,49.8,-9.3,4.0,30.3,-45.3,39.6
606,20.3870333333333,2026:04:27 12:27:55.387Z,32.103662110947,35.2095799653339,49.8,-9.3,4.0,30.3,-45.3,39.6
607,20.4204,2026:04:27 12:27:55.420Z,32.103662110947,35.2095799653339,49.8,-9.3,4.0,30.3,-45.3,40.5
608,20.4537666666667,2026:04:27 12:27:55.454Z,32.1036704264786,35.2095869736066,49.8,-8.8,3.5,31.2,-45.3,40.5
609,20.4871333333333,2026:04:27 12:27:55.487Z,32.1036704264786,35.2095869736066,49.8,-8.8,3.5,31.2,-45.3,40.5
610,20.5205,2026:04:27 12:27:55.520Z,32.1036704264786,35.2095869736066,49.8,-8.8,3.5,31.2,-45.3,41.4
611,20.5538666666667,2026:04:27 12:27:55.554Z,32.1036778058385,35.2095934440403,49.8,-7.9,3.3,32.0,-45.3,41.4
612,20.5872333333333,2026:04:27 12:27:55.587Z,32.1036778058385,35.2095934440403,49.8,-7.9,3.3,32.0,-45.3,41.4
613,20.6206,2026:04:27 12:27:55.621Z,32.1036778058385,35.2095934440403,49.8,-7.9,3.3,32.0,-45.3,42.3
614,20.6539666666667,2026:04:27 12:27:55.654Z,32.1036855131807,35.2096004319728,49.8,-6.9,3.5,32.9,-45.3,42.3
615,20.6873333333333,2026:04:27 12:27:55.687Z,32.1036855131807,35.2096004319728,49.8,-6.9,3.5,32.9,-45.3,42.3
616,20.7207,2026:04:27 12:27:55.721Z,32.1036855131807,35.2096004319728,49.8,-6.9,3.5,32.9,-45.3,43.2
617,20.7540666666667,2026:04:27 12:27:55.754Z,32.103693068287,35.2096074191568,49.8,-6.8,4.2,33.8,-45.3,43.2
618,20.7874333333333,2026:04:27 12:27:55.787Z,32.103693068287,35.2096074191568,49.8,-6.8,4.2,33.8,-45.3,43.2
619,20.8208,2026:04:27 12:27:55.821Z,32.103693068287,35.2096074191568,49.8,-6.8,4.2,33.8,-45.3,44.1
620,20.8541666666667,2026:04:27 12:27:55.854Z,32.1036995053064,35.2096136579884,49.8,-6.8,4.3,34.6,-45.3,44.1
621,20.8875333333333,2026:04:27 12:27:55.888Z,32.1036995053064,35.2096136579884,49.8,-6.8,4.3,34.6,-45.3,44.1
